SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL
NSE,E,24610,EQUITY,0,AVANTEL
NSE,E,24628,EQUITY,0,CHETANA
NSE,E,24629,EQUITY,0,MIEL
NSE,E,2463,EQUITY,0,MIDHANI
NSE,E,24636,EQUITY,0,830ABHFL34
NSE,E,24638,EQUITY,0,APRAMEYA
NSE,E,24645,EQUITY,0,TROM
NSE,E,24646,EQUITY,0,727TN32
NSE,E,24647,EQUITY,0,727MH34
NSE,E,24648,EQUITY,0,729RJ34
NSE,E,24649,EQUITY,0,734PN35
NSE,E,24650,EQUITY,0,734HR36
NSE,E,24651,EQUITY,0,730MH38
NSE,E,24652,EQUITY,0,733AP39
NSE,E,24653,EQUITY,0,730MH39
NSE,E,24654,EQUITY,0,735WB40
NSE,E,24655,EQUITY,0,735WB43
NSE,E,24656,EQUITY,0,734AP44
NSE,E,24657,EQUITY,0,733MH44
NSE,E,24658,EQUITY,0,734RJ45A
NSE,E,24659,EQUITY,0,735JK46
NSE,E,24660,EQUITY,0,734AP49A
NSE,E,24661,EQUITY,0,735RJ49
NSE,E,24662,EQUITY,0,731TS50
NSE,E,24663,EQUITY,0,730KL52
NSE,E,24664,EQUITY,0,729TN54
NSE,E,24665,EQUITY,0,724TN30
NSE,E,24666,EQUITY,0,734PN32
NSE,E,24670,EQUITY,0,85GHFL27
NSE,E,24672,EQUITY,0,737IRFC29
NSE,E,24674,EQUITY,0,SATECH
NSE,E,24678,EQUITY,0,ESPRIT
NSE,E,24682,EQUITY,0,910CIFL31
NSE,E,24693,EQUITY,0,1650RARL27
NSE,E,24695,EQUITY,0,818TFSIL27
NSE,E,24697,EQUITY,0,SSEGL
NSE,E,24701,EQUITY,0,BULKCORP
NSE,E,24705,EQUITY,0,697GR2034
NSE,E,24707,EQUITY,0,RAJINDLTD
NSE,E,24711,EQUITY,0,ASHALOG
NSE,E,24715,EQUITY,0,AKUMS
NSE,E,24720,EQUITY,0,798SHFL26
NSE,E,24723,EQUITY,0,830SICC27
NSE,E,24724,EQUITY,0,828SICC26
NSE,E,24729,EQUITY,0,UTSSAV
NSE,E,24730,EQUITY,0,RUBFILA
NSE,E,24735,EQUITY,0,RPEL
NSE,E,24741,EQUITY,0,787SDIL30
NSE,E,24742,EQUITY,0,CEIGALL
NSE,E,24747,EQUITY,0,DHARIWAL
NSE,E,2475,EQUITY,0,ONGC
NSE,E,24751,EQUITY,0,725HP33
NSE,E,24752,EQUITY,0,722MH34
NSE,E,24753,EQUITY,0,723TN34
NSE,E,24754,EQUITY,0,726MP35
NSE,E,24755,EQUITY,0,726HR36
NSE,E,24756,EQUITY,0,727MH39
NSE,E,24757,EQUITY,0,731KL40
NSE,E,24758,EQUITY,0,729TS42
NSE,E,24759,EQUITY,0,727MH44
NSE,E,24760,EQUITY,0,728MP45
NSE,E,24761,EQUITY,0,729JK45
NSE,E,24762,EQUITY,0,728TS46
NSE,E,24763,EQUITY,0,726MH49
NSE,E,24764,EQUITY,0,727KL59
NSE,E,24765,EQUITY,0,73AS39
NSE,E,24766,EQUITY,0,729TS40
NSE,E,24773,EQUITY,0,80956ABH26
NSE,E,24775,EQUITY,0,799RCFL27
NSE,E,24777,EQUITY,0,OLAELEC
NSE,E,24781,EQUITY,0,BSLNIFTY
NSE,E,24791,EQUITY,0,PPSL
NSE,E,24794,EQUITY,0,890MFL27A
NSE,E,24796,EQUITY,0,828PHFL26
NSE,E,24798,EQUITY,0,GROWWEV
NSE,E,24805,EQUITY,0,755RECL26
NSE,E,24809,EQUITY,0,UNIECOM
NSE,E,2481,EQUITY,0,ONWARDTEC
NSE,E,24814,EQUITY,0,FIRSTCRY
NSE,E,24819,EQUITY,0,849ABSLI34
NSE,E,24821,EQUITY,0,975SCL28A
NSE,E,24823,EQUITY,0,MANCREDIT
NSE,E,24828,EQUITY,0,119VCCL26
NSE,E,24830,EQUITY,0,AESTHETIK
NSE,E,24834,EQUITY,0,736NBFID44
NSE,E,24836,EQUITY,0,728TS45
NSE,E,24837,EQUITY,0,727JK49
NSE,E,24838,EQUITY,0,705GJ28
NSE,E,24839,EQUITY,0,706GJ29
NSE,E,24840,EQUITY,0,726BR33
NSE,E,24841,EQUITY,0,721TN34
NSE,E,24842,EQUITY,0,726TS35
NSE,E,24843,EQUITY,0,728TS38
NSE,E,24847,EQUITY,0,GSEC10ABSL
NSE,E,24851,EQUITY,0,SUYOG
NSE,E,24856,EQUITY,0,SSDL
NSE,E,24861,EQUITY,0,METALIETF
NSE,E,24867,EQUITY,0,POSITRON
NSE,E,24870,EQUITY,0,INVENTURE
NSE,E,24872,EQUITY,0,SUNLITE
NSE,E,24877,EQUITY,0,AAFS28A
NSE,E,24882,EQUITY,0,BALCO
NSE,E,24883,EQUITY,0,781TCHE27
NSE,E,24885,EQUITY,0,721MH35
NSE,E,24886,EQUITY,0,724HR36
NSE,E,24887,EQUITY,0,725HR39
NSE,E,24888,EQUITY,0,723MH40
NSE,E,24889,EQUITY,0,724WB42
NSE,E,24890,EQUITY,0,722MH45
NSE,E,24891,EQUITY,0,722MH50
NSE,E,24892,EQUITY,0,723JK51
NSE,E,24893,EQUITY,0,72MZ31
NSE,E,24894,EQUITY,0,724BR33
NSE,E,24895,EQUITY,0,719TN34
NSE,E,24899,EQUITY,0,732PFCL39
NSE,E,24901,EQUITY,0,845NOM27
NSE,E,24903,EQUITY,0,845NOM27A
NSE,E,24905,EQUITY,0,BRACEPORT
NSE,E,24909,EQUITY,0,INTERARCH
NSE,E,24914,EQUITY,0,FORCAS
NSE,E,2492,EQUITY,0,SILGO
NSE,E,24924,EQUITY,0,ELGIRUBCO
NSE,E,2493,EQUITY,0,ORIENTHOT
NSE,E,24934,EQUITY,0,GLOBALE
NSE,E,24937,EQUITY,0,MFML
NSE,E,24942,EQUITY,0,775LICH29
NSE,E,24944,EQUITY,0,MODEFENCE
NSE,E,24948,EQUITY,0,LTF
NSE,E,24949,EQUITY,0,709GS2054
NSE,E,24950,EQUITY,0,IDEALTECHO
NSE,E,24957,EQUITY,0,QVCEL
NSE,E,2496,EQUITY,0,ORIENTPPR
NSE,E,24961,EQUITY,0,ORIENTTECH
NSE,E,24966,EQUITY,0,SURAJLTD
NSE,E,24969,EQUITY,0,WINDMACHIN
NSE,E,24975,EQUITY,0,73BOB34
NSE,E,24979,EQUITY,0,731RECL39
NSE,E,24984,EQUITY,0,727MN36
NSE,E,24985,EQUITY,0,726PN36
NSE,E,24986,EQUITY,0,726PN37
NSE,E,24987,EQUITY,0,726MP38
NSE,E,24988,EQUITY,0,726AS39
NSE,E,24989,EQUITY,0,726KL39
NSE,E,24990,EQUITY,0,724MH39
NSE,E,24991,EQUITY,0,727AP41
NSE,E,24992,EQUITY,0,727RJ42
NSE,E,24993,EQUITY,0,725MH44
NSE,E,24994,EQUITY,0,722MP45
NSE,E,24995,EQUITY,0,723AP46
NSE,E,24996,EQUITY,0,723RJ46
NSE,E,24997,EQUITY,0,722MH49
NSE,E,24998,EQUITY,0,723WB49
NSE,E,25,EQUITY,0,ADANIENT
NSE,E,25000,EQUITY,0,723JK54
NSE,E,25001,EQUITY,0,722TN54
NSE,E,25003,EQUITY,0,IBULLSLTD
NSE,E,25005,EQUITY,0,722KL59
NSE,E,25006,EQUITY,0,706TN29
NSE,E,25007,EQUITY,0,725BR33
NSE,E,25008,EQUITY,0,723RJ33
NSE,E,25009,EQUITY,0,723GA34
NSE,E,25010,EQUITY,0,720MH34
NSE,E,25011,EQUITY,0,722RJ34
NSE,E,25012,EQUITY,0,724AP36
NSE,E,25013,EQUITY,0,724HR36A
NSE,E,25014,EQUITY,0,722HPCL29
NSE,E,25016,EQUITY,0,79123SHF26
NSE,E,25021,EQUITY,0,BODALCHEM
NSE,E,25027,EQUITY,0,GAYAPROJ
NSE,E,25031,EQUITY,0,725IRFC34
NSE,E,25033,EQUITY,0,IPHL
NSE,E,25040,EQUITY,0,JAYBEE
NSE,E,25042,EQUITY,0,761LIC34
NSE,E,25047,EQUITY,0,774LIC28
NSE,E,25049,EQUITY,0,PREMIERENE
NSE,E,25054,EQUITY,0,VDEAL
NSE,E,25058,EQUITY,0,785IIFL27
NSE,E,25062,EQUITY,0,ECOSMOBLTY
NSE,E,25065,EQUITY,0,AERON
NSE,E,25069,EQUITY,0,PARAMATRIX
NSE,E,25073,EQUITY,0,RAYMONDLSL
NSE,E,25078,EQUITY,0,772TIL34
NSE,E,25080,EQUITY,0,MULTICAP
NSE,E,25082,EQUITY,0,TREEHOUSE
NSE,E,25088,EQUITY,0,ASAHISONG
NSE,E,25089,EQUITY,0,725GA35
NSE,E,25090,EQUITY,0,723MH35
NSE,E,25094,EQUITY,0,725HR36
NSE,E,25095,EQUITY,0,725AP37
NSE,E,25096,EQUITY,0,725TS38
NSE,E,25097,EQUITY,0,724KL40
NSE,E,25098,EQUITY,0,724MH40
NSE,E,25099,EQUITY,0,725AP44
NSE,E,25100,EQUITY,0,725AS44
NSE,E,25101,EQUITY,0,725MH45
NSE,E,25102,EQUITY,0,725WB45
NSE,E,25103,EQUITY,0,725TS46
NSE,E,25104,EQUITY,0,725AP47
NSE,E,25105,EQUITY,0,706TN29A
NSE,E,25106,EQUITY,0,719TN32A
NSE,E,25107,EQUITY,0,723AP34
NSE,E,25108,EQUITY,0,725ML34
NSE,E,25109,EQUITY,0,724RJ34
NSE,E,25110,EQUITY,0,726MH50
NSE,E,25116,EQUITY,0,STYLEBAAZA
NSE,E,25119,EQUITY,0,BOSS
NSE,E,25123,EQUITY,0,730PFCL34
NSE,E,2513,EQUITY,0,BCLIND
NSE,E,25130,EQUITY,0,840GHFL28
NSE,E,25132,EQUITY,0,747SIDBI29
NSE,E,25134,EQUITY,0,GALAPREC
NSE,E,25140,EQUITY,0,BROOKS
NSE,E,25143,EQUITY,0,745ABL34
NSE,E,25145,EQUITY,0,8049ABHF27
NSE,E,25150,EQUITY,0,JEYYAM
NSE,E,25151,EQUITY,0,799LTFH27
NSE,E,25153,EQUITY,0,8887HFL26
NSE,E,25155,EQUITY,0,980SFIL29
NSE,E,25157,EQUITY,0,RVTH
NSE,E,25162,EQUITY,0,EUREKAFORB
NSE,E,25170,EQUITY,0,NAMOEWASTE
NSE,E,25171,EQUITY,0,TOP10ADD
NSE,E,25176,EQUITY,0,726BOB34
NSE,E,25178,EQUITY,0,TDPOWERSYS
NSE,E,25201,EQUITY,0,736IRED39
NSE,E,25203,EQUITY,0,BALAJEE
NSE,E,25208,EQUITY,0,MYMUDRA
NSE,E,25212,EQUITY,0,703TN29
NSE,E,25213,EQUITY,0,722TS38
NSE,E,25214,EQUITY,0,721BR33
NSE,E,25215,EQUITY,0,722HP39
NSE,E,25216,EQUITY,0,723KL45
NSE,E,25217,EQUITY,0,722TN54A
NSE,E,25218,EQUITY,0,723MZ38
NSE,E,25222,EQUITY,0,SANOFICONR
NSE,E,25227,EQUITY,0,803ABHFL29
NSE,E,25229,EQUITY,0,807SMFG27
NSE,E,25231,EQUITY,0,VIESL
NSE,E,25235,EQUITY,0,XTGLOBAL
NSE,E,25240,EQUITY,0,SHUBHSHREE
NSE,E,25244,EQUITY,0,GAJANAND
NSE,E,25248,EQUITY,0,AUSL
NSE,E,25252,EQUITY,0,KROSS
NSE,E,25258,EQUITY,0,EBANKNIFTY
NSE,E,25262,EQUITY,0,TOLINS
NSE,E,25270,EQUITY,0,BAJAJHFL
NSE,E,25277,EQUITY,0,925AEL26
NSE,E,25280,EQUITY,0,AEL120924
NSE,E,25283,EQUITY,0,932AEL27
NSE,E,25287,EQUITY,0,965AEL27
NSE,E,25292,EQUITY,0,AEL120924A
NSE,E,25294,EQUITY,0,956AEL29
NSE,E,25296,EQUITY,0,99AEL29
NSE,E,25298,EQUITY,0,AEL120924B
NSE,E,25306,EQUITY,0,SPPPOLY
NSE,E,2531,EQUITY,0,CONTI
NSE,E,25312,EQUITY,0,PNGJL
NSE,E,25318,EQUITY,0,724INBK34
NSE,E,25323,EQUITY,0,INNOMET
NSE,E,25327,EQUITY,0,EXCELLENT
NSE,E,25328,EQUITY,0,APLLTD
NSE,E,25340,EQUITY,0,VASWANI
NSE,E,2535,EQUITY,0,PGHH
NSE,E,25351,EQUITY,0,70CG29
NSE,E,25352,EQUITY,0,71MH33
NSE,E,25353,EQUITY,0,711BR33
NSE,E,25354,EQUITY,0,71TN34
NSE,E,25355,EQUITY,0,713AS34
NSE,E,25356,EQUITY,0,712MH36
NSE,E,25357,EQUITY,0,713TS36
NSE,E,25358,EQUITY,0,PGEL
NSE,E,25359,EQUITY,0,713HR36
NSE,E,25360,EQUITY,0,713MH37
NSE,E,25364,EQUITY,0,713MH43
NSE,E,25365,EQUITY,0,714KL47
NSE,E,2537,EQUITY,0,702KL28
NSE,E,25372,EQUITY,0,785TRPEL34
NSE,E,25374,EQUITY,0,845GHFL29
NSE,E,25376,EQUITY,0,765LICH31
NSE,E,25386,EQUITY,0,OSELDEVICE
NSE,E,2539,EQUITY,0,702HR29
NSE,E,25390,EQUITY,0,799NIIF29
NSE,E,25392,EQUITY,0,PANAMAPET
NSE,E,25393,EQUITY,0,840CIFL27
NSE,E,25398,EQUITY,0,ARKADE
NSE,E,25403,EQUITY,0,WCIL
NSE,E,25408,EQUITY,0,PELATRO
NSE,E,25412,EQUITY,0,ENVIRO
NSE,E,2542,EQUITY,0,704MH29
NSE,E,25421,EQUITY,0,DECCANTRAN
NSE,E,25426,EQUITY,0,NORTHARC
NSE,E,25431,EQUITY,0,PSFL
NSE,E,25435,EQUITY,0,727PFCL31
NSE,E,25437,EQUITY,0,722PFCL39
NSE,E,25439,EQUITY,0,786TCHFL29
NSE,E,25441,EQUITY,0,744NBRD28
NSE,E,25443,EQUITY,0,KALANA
NSE,E,25447,EQUITY,0,GROWWLIQID
NSE,E,2545,EQUITY,0,715RJ31
NSE,E,25451,EQUITY,0,815SICC27
NSE,E,25455,EQUITY,0,815SICC26
NSE,E,25462,EQUITY,0,AAFS28B
NSE,E,25464,EQUITY,0,12VCCL27
NSE,E,25466,EQUITY,0,12VCCL29
NSE,E,25468,EQUITY,0,PAISALO
NSE,E,25470,EQUITY,0,695KA28
NSE,E,25474,EQUITY,0,713RJ39
NSE,E,25475,EQUITY,0,715RJ42
NSE,E,25476,EQUITY,0,712MH43
NSE,E,25477,EQUITY,0,714MP43
NSE,E,25478,EQUITY,0,715WB44
NSE,E,25479,EQUITY,0,715PN44
NSE,E,2548,EQUITY,0,717AS31
NSE,E,25480,EQUITY,0,715WB45
NSE,E,25481,EQUITY,0,713RJ46
NSE,E,25482,EQUITY,0,TIJARIA
NSE,E,25483,EQUITY,0,714PN49
NSE,E,25484,EQUITY,0,703CG30
NSE,E,25489,EQUITY,0,705AS31
NSE,E,25491,EQUITY,0,707MH32
NSE,E,25493,EQUITY,0,712BR33
NSE,E,25494,EQUITY,0,71RJ34
NSE,E,25496,EQUITY,0,ONELIFECAP
NSE,E,25498,EQUITY,0,712GA34
NSE,E,25499,EQUITY,0,711MH36
NSE,E,25500,EQUITY,0,712MP36
NSE,E,25501,EQUITY,0,712HR36
NSE,E,25502,EQUITY,0,712MH38
NSE,E,25503,EQUITY,0,INDOUS
NSE,E,25508,EQUITY,0,824PHFL28
NSE,E,2551,EQUITY,0,717ML31
NSE,E,25510,EQUITY,0,MOTHERSON
NSE,E,25513,EQUITY,0,PHOGLOBAL
NSE,E,25516,EQUITY,0,FLEXITUFF
NSE,E,2552,EQUITY,0,719UP31
NSE,E,25520,EQUITY,0,AVIANSH
NSE,E,25527,EQUITY,0,BIKEWO
NSE,E,25528,EQUITY,0,SDREAMS
NSE,E,25532,EQUITY,0,925SCL26E
NSE,E,25534,EQUITY,0,965SCL26F
NSE,E,25537,EQUITY,0,925SCL26F
NSE,E,25542,EQUITY,0,SCL25924
NSE,E,25544,EQUITY,0,SCL25924A
NSE,E,25546,EQUITY,0,940SCL27A
NSE,E,25548,EQUITY,0,990SCL27B
NSE,E,25550,EQUITY,0,902SCL27C
NSE,E,25552,EQUITY,0,948SCL27D
NSE,E,25554,EQUITY,0,SCL25924C
NSE,E,25556,EQUITY,0,SCL25924D
NSE,E,25558,EQUITY,0,1015SCL29B
NSE,E,25560,EQUITY,0,925SCL29C
NSE,E,25562,EQUITY,0,971SCL29B
NSE,E,25564,EQUITY,0,1050SCL31A
NSE,E,25566,EQUITY,0,1003SCL31A
NSE,E,25568,EQUITY,0,1025SCL34C
NSE,E,2557,EQUITY,0,723PN31
NSE,E,25570,EQUITY,0,1075SCL34C
NSE,E,25572,EQUITY,0,980SCL34B
NSE,E,25574,EQUITY,0,SHAKTIPUMP
NSE,E,25575,EQUITY,0,1025SCL34B
NSE,E,25584,EQUITY,0,TRITURBINE
NSE,E,25591,EQUITY,0,734SIDBI29
NSE,E,25593,EQUITY,0,79SHFL27
NSE,E,25595,EQUITY,0,AAFS28C
NSE,E,25597,EQUITY,0,MANBA
NSE,E,2560,EQUITY,0,724RJ36
NSE,E,25605,EQUITY,0,WOL3D
NSE,E,25606,EQUITY,0,MOMENTUM50
NSE,E,25608,EQUITY,0,INDOTHAI
NSE,E,25610,EQUITY,0,RAPPID
NSE,E,2562,EQUITY,0,HUHTAMAKI
NSE,E,25622,EQUITY,0,920HFL30
NSE,E,25624,EQUITY,0,GFL26
NSE,E,25626,EQUITY,0,UYFINCORP
NSE,E,2563,EQUITY,0,724JK36
NSE,E,25633,EQUITY,0,UNILEX
NSE,E,25634,EQUITY,0,ESSARSHPNG
NSE,E,25640,EQUITY,0,LICMFGOLD
NSE,E,25645,EQUITY,0,KRN
NSE,E,25651,EQUITY,0,THESL
NSE,E,25652,EQUITY,0,TECHERA
NSE,E,25657,EQUITY,0,975PCPL27A
NSE,E,2566,EQUITY,0,729KA36
NSE,E,25662,EQUITY,0,950ISF26
NSE,E,25664,EQUITY,0,FORGEAUTO
NSE,E,25671,EQUITY,0,SAHASRA
NSE,E,25672,EQUITY,0,DIFFNKG
NSE,E,25680,EQUITY,0,DIVYADHAN
NSE,E,25684,EQUITY,0,JISLDVREQS
NSE,E,25685,EQUITY,0,711AP38
NSE,E,25686,EQUITY,0,712TS39
NSE,E,25690,EQUITY,0,DSSL
NSE,E,25691,EQUITY,0,713AS39
NSE,E,25692,EQUITY,0,714TS42
NSE,E,25696,EQUITY,0,714AP44
NSE,E,25697,EQUITY,0,715WB44A
NSE,E,25698,EQUITY,0,714AP48
NSE,E,25699,EQUITY,0,69KA27
NSE,E,25700,EQUITY,0,70KA30
NSE,E,25701,EQUITY,0,711BR33A
NSE,E,25702,EQUITY,0,71KL34
NSE,E,25703,EQUITY,0,712ML34
NSE,E,25704,EQUITY,0,712GA35
NSE,E,25705,EQUITY,0,712HR36A
NSE,E,25706,EQUITY,0,0RL34
NSE,E,25708,EQUITY,0,HVAX
NSE,E,25712,EQUITY,0,SAJHOTELS
NSE,E,25718,EQUITY,0,POLYMED
NSE,E,25720,EQUITY,0,PARAMOUNT
NSE,E,25724,EQUITY,0,RUPA
NSE,E,25725,EQUITY,0,BANKPSU
NSE,E,25736,EQUITY,0,679GS2034
NSE,E,25737,EQUITY,0,SRD
NSE,E,25742,EQUITY,0,878MUTF29
NSE,E,25744,EQUITY,0,METAL
NSE,E,2575,EQUITY,0,729KA37
NSE,E,25756,EQUITY,0,VIKASECO
NSE,E,25758,EQUITY,0,GROWWDEFNC
NSE,E,25764,EQUITY,0,71MH32A
NSE,E,25765,EQUITY,0,705UK29
NSE,E,25766,EQUITY,0,71KA32A
NSE,E,25767,EQUITY,0,712KA33
NSE,E,25768,EQUITY,0,714BR33
NSE,E,25769,EQUITY,0,712TN34
NSE,E,25770,EQUITY,0,713AS34A
NSE,E,25771,EQUITY,0,714SK34
NSE,E,25772,EQUITY,0,715MP35
NSE,E,25773,EQUITY,0,713MH37A
NSE,E,25774,EQUITY,0,715MZ39
NSE,E,25775,EQUITY,0,716JK49
NSE,E,25776,EQUITY,0,715MP43
NSE,E,2578,EQUITY,0,722KA38A
NSE,E,25780,EQUITY,0,APLAPOLLO
NSE,E,25782,EQUITY,0,814TPL27
NSE,E,25786,EQUITY,0,KANANIIND
NSE,E,25793,EQUITY,0,805HLICL34
NSE,E,25800,EQUITY,0,GARUDA
NSE,E,25805,EQUITY,0,815PHFL27
NSE,E,25807,EQUITY,0,LLOYDSENT
NSE,E,2581,EQUITY,0,725TS41
NSE,E,25812,EQUITY,0,12VCCL27A
NSE,E,25814,EQUITY,0,1180VCCL26
NSE,E,25818,EQUITY,0,PRANIK
NSE,E,25825,EQUITY,0,709RJ35
NSE,E,25827,EQUITY,0,709KA35
NSE,E,25828,EQUITY,0,682GJ27
NSE,E,25829,EQUITY,0,708UP32
NSE,E,25830,EQUITY,0,708HP34
NSE,E,25831,EQUITY,0,708KA34B
NSE,E,25832,EQUITY,0,709PY34
NSE,E,25833,EQUITY,0,711PN44
NSE,E,25834,EQUITY,0,711TS45
NSE,E,25835,EQUITY,0,VINCOFE
NSE,E,2584,EQUITY,0,72RJ46
NSE,E,25840,EQUITY,0,7712TCHF28
NSE,E,25844,EQUITY,0,HYUNDAI
NSE,E,25849,EQUITY,0,757LICH29
NSE,E,25851,EQUITY,0,VAL30IETF
NSE,E,25857,EQUITY,0,AFFORDABLE
NSE,E,25863,EQUITY,0,LAKSHYA
NSE,E,25864,EQUITY,0,975SCL29A
NSE,E,25866,EQUITY,0,925SCL26G
NSE,E,25868,EQUITY,0,FRESHARA
NSE,E,25872,EQUITY,0,GROWWGOLD
NSE,E,25876,EQUITY,0,MORARJEE
NSE,E,25878,EQUITY,0,ANKITMETAL
NSE,E,25881,EQUITY,0,IMPEXFERRO
NSE,E,25882,EQUITY,0,MEP
NSE,E,25883,EQUITY,0,711BR33B
NSE,E,25884,EQUITY,0,710KA35
NSE,E,25885,EQUITY,0,712GA34A
NSE,E,25886,EQUITY,0,700TN29
NSE,E,25890,EQUITY,0,744SIDBI28
NSE,E,25894,EQUITY,0,DBEIL
NSE,E,25897,EQUITY,0,MINDACORP
NSE,E,25898,EQUITY,0,PREMIUM
NSE,E,25905,EQUITY,0,708PGC34
NSE,E,25907,EQUITY,0,WAAREEENER
NSE,E,25914,EQUITY,0,1025UCL26A
NSE,E,25916,EQUITY,0,1040UCL27B
NSE,E,25920,EQUITY,0,OCCLLTD
NSE,E,25923,EQUITY,0,OBSCP
NSE,E,25927,EQUITY,0,DANISH
NSE,E,25931,EQUITY,0,712INBK34
NSE,E,25933,EQUITY,0,7875NIIF30
NSE,E,25938,EQUITY,0,UHTL
NSE,E,25939,EQUITY,0,7798LTFH29
NSE,E,25941,EQUITY,0,GODAVARIB
NSE,E,25946,EQUITY,0,835TCSL27
NSE,E,25948,EQUITY,0,765SHFL29
NSE,E,2595,EQUITY,0,3PLAND
NSE,E,25950,EQUITY,0,SIHF27
NSE,E,25952,EQUITY,0,USHAFIN
NSE,E,25956,EQUITY,0,713TN34
NSE,E,25957,EQUITY,0,713RJ34
NSE,E,25958,EQUITY,0,715BR34
NSE,E,25959,EQUITY,0,715KA36
NSE,E,25960,EQUITY,0,715KL39
NSE,E,25961,EQUITY,0,715MN39
NSE,E,25962,EQUITY,0,715AP39
NSE,E,25963,EQUITY,0,717AP43
NSE,E,25964,EQUITY,0,717PN44
NSE,E,25965,EQUITY,0,716RJ45
NSE,E,25966,EQUITY,0,716AP47
NSE,E,25967,EQUITY,0,716TS47
NSE,E,25968,EQUITY,0,716TS49
NSE,E,25969,EQUITY,0,716TN54
NSE,E,25977,EQUITY,0,AFCONS
NSE,E,2598,EQUITY,0,AMJLAND
NSE,E,25982,EQUITY,0,758SDIL31
NSE,E,25984,EQUITY,0,AVL
NSE,E,25989,EQUITY,0,732IREDA29
NSE,E,2599,EQUITY,0,PARTYCRUS
NSE,E,25996,EQUITY,0,EMULTIMQ
NSE,E,26,EQUITY,0,67HR30
NSE,E,2606,EQUITY,0,LEMONTREE
NSE,E,261,EQUITY,0,NIRAJ
NSE,E,2614,EQUITY,0,HERANBA
NSE,E,2616,EQUITY,0,SEAMECLTD
NSE,E,2627,EQUITY,0,IT
NSE,E,263,EQUITY,0,ATUL
NSE,E,2636,EQUITY,0,DIVOPPBEES
NSE,E,2643,EQUITY,0,PFIZER
NSE,E,2645,EQUITY,0,DRCSYSTEMS
NSE,E,2649,EQUITY,0,PCBL
NSE,E,2656,EQUITY,0,729KA39
NSE,E,2657,EQUITY,0,725WB41
NSE,E,2659,EQUITY,0,72TS51
NSE,E,2664,EQUITY,0,PIDILITIND
NSE,E,2666,EQUITY,0,VERA
NSE,E,2668,EQUITY,0,702PN28
NSE,E,2670,EQUITY,0,702MH29
NSE,E,2671,EQUITY,0,708GJ31
NSE,E,2673,EQUITY,0,713RJ31
NSE,E,2676,EQUITY,0,717UP31
NSE,E,2679,EQUITY,0,718MN31
NSE,E,2681,EQUITY,0,718SK31
NSE,E,2683,EQUITY,0,727MZ33
NSE,E,2687,EQUITY,0,POLYPLEX
NSE,E,2688,EQUITY,0,728JH36
NSE,E,2690,EQUITY,0,729TR36
NSE,E,2691,EQUITY,0,724KA37
NSE,E,2693,EQUITY,0,724KA38
NSE,E,27000,EQUITY,0,702TN29
NSE,E,27001,EQUITY,0,706UK30A
NSE,E,27002,EQUITY,0,713BR34
NSE,E,27003,EQUITY,0,712TN34A
NSE,E,27004,EQUITY,0,713HR36A
NSE,E,27005,EQUITY,0,715KL40
NSE,E,27006,EQUITY,0,715MZ40
NSE,E,27007,EQUITY,0,715AP42
NSE,E,27008,EQUITY,0,HEXATRADEX
NSE,E,27009,EQUITY,0,715AP47
NSE,E,27020,EQUITY,0,ABINFRA
NSE,E,27021,EQUITY,0,890BTL34
NSE,E,27023,EQUITY,0,865BTL27
NSE,E,27025,EQUITY,0,890BTL31
NSE,E,27027,EQUITY,0,825BTL27
NSE,E,27029,EQUITY,0,875BTL28
NSE,E,27031,EQUITY,0,875BTL29
NSE,E,27033,EQUITY,0,78241ABH29
NSE,E,27035,EQUITY,0,747IIFCL27
NSE,E,27037,EQUITY,0,TBZ
NSE,E,27038,EQUITY,0,726IIFCL34
NSE,E,27047,EQUITY,0,MASTERTR
NSE,E,2705,EQUITY,0,PRAJIND
NSE,E,27052,EQUITY,0,SAGILITY
NSE,E,27057,EQUITY,0,709RL39
NSE,E,27059,EQUITY,0,734RL30
NSE,E,27061,EQUITY,0,ACMESOLAR
NSE,E,27066,EQUITY,0,SWIGGY
NSE,E,27067,EQUITY,0,VSSL
NSE,E,27075,EQUITY,0,LIQUIDPLUS
NSE,E,27079,EQUITY,0,KPEL
NSE,E,2708,EQUITY,0,PRAKASH
NSE,E,27084,EQUITY,0,KMEW
NSE,E,27092,EQUITY,0,850CIFL34
NSE,E,27094,EQUITY,0,776FEDB34
NSE,E,27095,EQUITY,0,SWANCORP
NSE,E,27097,EQUITY,0,NIVABUPA
NSE,E,27107,EQUITY,0,SPECIALITY
NSE,E,2711,EQUITY,0,PRECOT
NSE,E,27113,EQUITY,0,705GJ31
NSE,E,27114,EQUITY,0,708GJ33
NSE,E,27115,EQUITY,0,713TS39
NSE,E,27116,EQUITY,0,713HP39
NSE,E,27117,EQUITY,0,712HR37
NSE,E,27121,EQUITY,0,715IRFC39
NSE,E,27123,EQUITY,0,NEELAM
NSE,E,27127,EQUITY,0,692GS2039
NSE,E,27128,EQUITY,0,723SBI39
NSE,E,27130,EQUITY,0,714NHB34
NSE,E,27132,EQUITY,0,920DCBBL34
NSE,E,27134,EQUITY,0,1020CCSP27
NSE,E,27143,EQUITY,0,ONYX
NSE,E,27144,EQUITY,0,BLACKBUCK
NSE,E,27149,EQUITY,0,713BR34A
